timestamp,bitcoin,ethereum,ripple,solana,binancecoin,dogecoin,cardano,staked-ether,tron,chainlink,avalanche-2,stellar,wrapped-bitcoin,sui,hedera-hashgraph,the-open-network,shiba-inu,polkadot,leo-token,litecoin,bitcoin-cash,bitget-token,uniswap,hyperliquid,pepe,near,aave,aptos,internet-computer,ondo-finance,ethereum-classic,monero,polygon-ecosystem-token,vechain,algorand,crypto-com-chain,okb,mantle,mantra-dao,render-token,bittensor,kaspa,filecoin,fetch-ai,arbitrum,virtual-protocol,gatechain-token,cosmos,ethena
2020-01-02 00:00:00.000,7193.7546679601,130.4846850311141,0.1925555238273866,,13.685902488392259,0.002025652917535451,0.03336199817363285,,0.013199433185884608,1.801350661318486,,0.0453110575055641,7201.863674109627,,0.010300867757896867,,,,0.8200659999596122,41.606316132725595,204.34831148801007,,,,,,,,,,4.496492580507064,45.78057840676354,,0.005358163378092741,0.21971353354555717,0.03395495341905991,2.620820845405597,,,,,,,0.03868628499228196,,,0.3537881293921,4.381528163294225,
2020-01-03 00:00:00.000,6963.853353983485,127.04525801179804,0.18743331904176772,,13.00717054213436,0.002008392768899006,0.032617854913203397,,0.012844718788314889,1.7339751083627917,,0.043735171277259934,6981.966814764424,,0.010077358924666307,,,,0.8321407015751302,39.413813127257534,195.67464008078034,,,,,,,,,,4.245297191375952,45.342984562148125,,0.005098378939431699,0.21334567677358515,0.03289114017346638,2.5498129112802266,,,,,,,0.03668680532005985,,,0.3437283675507374,4.098819059472855,
2020-01-04 00:00:00.000,7300.34693530511,133.70264861844188,0.19229914510656726,,13.603275575206876,0.002048874655661109,0.03396737105303003,,0.013370840281101023,1.8008318845222655,,0.045609315217692896,7328.289567076869,,0.010379162965216779,,,,0.8418271746629234,41.991047401505135,221.6214523815721,,,,,,,,,,4.558635941736443,50.8512243148835,,0.005308888700613441,0.22587318169225565,0.03439384306575505,2.6394075096932927,,,,,,,0.0389302304652089,,,0.3531661506177534,4.227682415562312,
2020-01-05 00:00:00.000,7351.377053166627,134.1368826978575,0.19281164080052574,,13.794575234456074,0.002189335881061751,0.03429831055059213,,0.01343760313961098,1.8244206172608568,,0.04570305773606762,7361.852993306674,,0.011111162119030488,,,,0.848558871189763,42.781417393309496,224.48750494850444,,,,,,,,,,4.652389522167919,50.29499846146174,,0.005605171925175717,0.2342835517881565,0.03438843391460849,2.6444572450881734,,,,,,,0.04025487364420715,,,0.3542795588771938,4.253197325895877,
2020-01-06 00:00:00.000,7349.972248050628,135.00571364233375,0.1938156066611448,,14.006360708388502,0.0020704060020270594,0.034426974000458806,,0.013511860078125108,1.7927417761079796,,0.04534737608905413,7343.1348775571805,,0.011528205476564286,,,,0.8489084058851708,43.22732337719152,222.66461535290645,,,,,,,,,,4.871036840656329,53.599592895835706,,0.005472563117512122,0.22989036171920443,0.034406872628279114,2.6560902017575794,,,,,,,0.03834026431839455,,,0.3860605222487266,4.199192098332791,
2020-01-07 00:00:00.000,7734.675515785289,143.80639795566535,0.21886937694958472,,14.900504443309478,0.0021300120654640553,0.03699861537001607,,0.01447064742626509,1.9289459637160467,,0.05003460817991111,7775.091225602579,,0.011076408669331461,,,,0.8670678571276477,45.69501450067401,243.78220113693763,,,,,,,,,,5.0317089853425045,58.830147259929,,0.005707264236774704,0.23985960466599993,0.03646758198498735,2.7894197965981844,,,,,,,0.039326051176789376,,,0.38568394419790075,4.099196833372115,
2020-01-08 00:00:00.000,8147.415237636371,143.019432264986,0.21402337779784072,,14.969516286188654,0.0022347809887025235,0.03700031491468185,,0.014361151546519544,2.1071254211508093,,0.04857495627230429,8115.53126552542,,0.010645455138500012,,,,0.8820894124562749,46.327305351339305,242.96726225221474,,,,,,,,,,4.825036363354673,58.595770481287744,,0.005589521281900138,0.23096759544941386,0.03808740040429173,2.879993642448509,,,,,,,0.037455514779685645,,,0.39315179544787204,4.084230654785973,
2020-01-09 00:00:00.000,8045.789124592971,140.27393527388705,0.2077455033575198,,14.49911394271138,0.0021698238204068757,0.03622525504485451,,0.013960137357356978,2.1809369562451804,,0.04738748194098902,8066.2339756144265,,0.01020128188631971,,,,0.8941955805001649,45.20246778781239,239.81321792850503,,,,,,,,,,4.943327993221521,59.279698273058926,,0.00546733042437646,0.22796219617191799,0.03990684848650851,2.787409557352297,,,,,,,0.036773662016741704,,,0.38157221352252124,3.9943398150340594,
2020-01-10 00:00:00.000,7832.795643840387,137.86055928182662,0.20355935867224603,,14.402400294232802,0.002289899197215696,0.03606813363312789,,0.013995641366023534,2.1704058288449564,,0.04716137196547974,7840.794366878647,,0.010093457964821322,,,,0.8615633239977735,44.895384507907565,238.16357628176073,,,,,,,,,,5.175770162034797,58.83564666143205,,0.005318190918670065,0.22234583963697394,0.038373775708390304,2.827340997039408,,,,,,,0.037528595682320184,,,0.3844086867311983,4.225668193352644,
2020-01-11 00:00:00.000,8180.513169803805,144.6047743464792,0.21267387579066802,,15.072651262021571,0.0022604175530193025,0.03704461838827698,,0.014676652546254838,2.2236969338365875,,0.04805706095739609,8160.836827550204,,0.010681298940606614,,,,0.8751049328319123,49.06719537650529,271.97965641297196,,,,,,,,,,5.341645000196355,58.54032217261946,,0.00547492189291126,0.22642057291461345,0.04029027163188008,2.8948249927151326,,,,,,,0.03670045980177136,,,0.3896730418261924,4.284214126077123,
2020-01-12 00:00:00.000,8012.085781814529,142.18233327497873,0.21105224358784117,,14.897654836330961,0.0022184065662058288,0.03644230426734148,,0.014562980749672154,2.271799777848724,,0.04825806202079974,7996.54703069666,,0.011370072279548586,,,,0.8561754207817186,49.21148991520423,260.01833296605764,,,,,,,,,,5.560143562493401,58.215509024019966,,0.005472335480382033,0.22594345246750713,0.04002561433168866,2.8890027934382405,,,,,,,0.037662647932920526,,,0.4088224911963525,4.260330864814393,
2020-01-13 00:00:00.000,8171.401185320944,145.42287633530452,0.21474449708822158,,15.303621814103838,0.002265321943642647,0.037372044999992096,,0.014950159909701782,2.229241108615507,,0.04887289321612963,8135.985225081341,,0.01098073363947108,,,,0.8673184417720953,50.996923843914956,267.7697643433266,,,,,,,,,,5.5557934066687995,59.14583049179684,,0.005522116153946763,0.2267430798515848,0.04102528703570526,2.8973714727506152,,,,,,,0.03959516872400702,,,0.41414799645749456,4.250241306102097,
2020-01-14 00:00:00.000,8110.647964503772,143.58796905036286,0.21157499912373928,,15.162796266272917,0.0021502904144149043,0.03694314176800163,,0.01461513746717858,2.1873957164590623,,0.04798637288785684,8146.318142797887,,0.010487594968021945,,,,0.8435621566202389,49.56609673295276,266.3155598631402,,,,,,,,,,5.471937937523052,57.82875171581137,,0.005418322820764575,0.2270638391901688,0.041023173188136974,2.881254059256743,,,,,,,0.040621926192081485,,,0.40227078119598625,4.238315250534893,
2020-01-15 00:00:00.000,8801.871213137745,165.99143854583525,0.23286865448480604,,16.651217038759167,0.0023332170388867396,0.04128584833942434,,0.016640157393215796,2.388481504352168,,0.052721086774991134,8887.333708286056,,0.0102545251944781,,,,0.893231014147843,58.835107885073135,351.5852113220931,,,,,,,,,,6.820281281998473,62.803517679688845,,0.00593485542547927,0.2302310592787987,0.04361657277031134,3.0464792511425816,,,,,,,0.03955695539826541,,,0.4331719816769452,4.509174346995887,
2020-01-16 00:00:00.000,8820.85010599613,166.2530969048888,0.23300283331519447,,17.659959590160472,0.002398899484374976,0.042411480438429544,,0.017242133610157865,2.402578880239726,,0.05456398826813978,8841.423508781945,,0.010415916054290535,,,,0.9076873157614834,58.17539942833922,340.1783658745632,,,,,,,,,,7.863179360359093,68.38562008699176,,0.006007729619902715,0.2480183584038834,0.045583358190854226,3.163744070148892,,,,,,,0.040087366928990016,,,0.44057378256114854,4.560441672358426,
2020-01-17 00:00:00.000,8720.91950137424,163.80590111423027,0.22853059053530053,,17.013462282038063,0.0023355947889077203,0.04149477270942618,,0.017197851451980033,2.4780620952535406,,0.05359307493765484,8714.78778461658,,0.011530526770978884,,,,0.8626833344551877,57.57398848454515,326.3093346511748,,,,,,,,,,8.405411772842085,65.63548589422436,,0.005896401350695048,0.24022028241092105,0.045924142009243406,3.0801264473980576,,,,,,,0.03943264924640507,,,0.4113455053124466,5.0709437123300996,
2020-01-18 00:00:00.000,8902.568995225329,171.15621787671842,0.23686460613195828,,18.06731694374428,0.0024266579520018567,0.04435018182495084,,0.017578180444153078,2.710799791351824,,0.060711872482905445,8862.92349020426,,0.011532895606134698,,,,0.8924925611828831,61.677767513249876,371.39443996855744,,,,,,,,,,9.653579958515293,69.08305939801859,,0.0062091134830590455,0.2605041121974197,0.046897912860450676,3.0597481745477166,,,,,,,0.04219144901654425,,,0.4300359414491142,4.982434714416941,
2020-01-19 00:00:00.000,8906.902675151074,174.23837318258896,0.24213615589873505,,17.779565661603783,0.002497897484149602,0.044812672747495216,,0.017686296075391943,2.760310991298451,,0.061260791828616136,8892.230238015001,,0.011874426358034578,,,,0.908760546411108,59.31992169462802,340.04166195987904,,,,,,,,,,8.332026663280146,67.15058939638784,,0.0062646205043226846,0.25903675592632514,0.04714227407784583,2.931662422381263,,,,,,,0.04102902637069543,,,0.4161866847602234,4.6138974573923255,
2020-01-20 00:00:00.000,8690.380569544623,166.6271059505621,0.235603867808873,,17.354672097456596,0.0024081338914850193,0.04246575287233477,,0.016665533815610346,2.6081897368975935,,0.060164930382303854,8708.796779642724,,0.010840148822222985,,,,0.8736224252738077,57.63549862583513,338.04029832768714,,,,,,,,,,8.50551165574314,65.00208391351251,,0.005933954116414289,0.2395155694245772,0.04647677653748336,2.9520321234948805,,,,,,,0.03750799437310244,,,0.4035921524053059,4.52891646370665,
2020-01-21 00:00:00.000,8631.253954333763,166.93852805776982,0.23289279406637656,,17.331768951043593,0.0023910498653669154,0.04320533822872788,,0.0165899133882619,2.7022761186171755,,0.06258289323416502,8704.426058289204,,0.010540540429943375,,,,0.8703110354370047,57.11688480622139,343.2551010205306,,,,,,,,,,8.658766417641061,64.91485070775748,,0.005848614362714918,0.2372773613128682,0.04702574246494356,2.928103182189285,,,,,,,0.03719990388933637,,,0.41132215250072834,4.497462006299394,
2020-01-22 00:00:00.000,8724.818622931474,169.27993585839258,0.23685345936131622,,18.105663770242614,0.002373081484206507,0.04564428999104319,,0.017216007707011295,2.667311723636455,,0.06276485485333501,8741.241376607873,,0.010410278694475686,,,,0.8961647054727281,57.613168855167174,343.75567343440275,,,,,,,,,,8.918201571589792,65.88905170332393,,0.005943079615822356,0.24862923155775887,0.04751133568347227,2.9409467534785363,,,,,,,0.03793921586338055,,,0.42121397679890127,4.639352315134957,
2020-01-23 00:00:00.000,8665.436914096897,167.8265296405669,0.23499544043382634,,17.785287373025103,0.002367333741039651,0.045344968823828,,0.017322063685110273,2.639853694567847,,0.061366857300206454,8626.261905816009,,0.010731175230084222,,,,0.8932655534343622,58.18958486655498,346.9661388215373,,,,,,,,,,9.279898068581897,64.92496950008427,,0.005863090830860214,0.24628700077734486,0.04796141847658196,2.9217016414692925,,,,,,,0.03934866295828228,,,0.42882231143640315,4.644919691741183,
2020-01-24 00:00:00.000,8415.956027335538,162.51937110634034,0.22724888132389257,,16.98120135034776,0.0022401405755836305,0.0433842987518649,,0.01631868103372538,2.4627577280385258,,0.0584242225402213,8414.559584246514,,0.010202853861826944,,,,0.9024246127076925,54.264347694338525,323.2311729275791,,,,,,,,,,8.400938326908829,62.26512433042671,,0.005612104979321776,0.23472423927105554,0.04652873031324424,2.7754066747445267,,,,,,,0.03772117530203973,,,0.4134370331341401,4.4317731065409625,
2020-01-25 00:00:00.000,8432.096675789418,162.40947975163584,0.2225431426290054,,17.025802918717087,0.0022725871241637743,0.04445290661489713,,0.01635519566245411,2.4965896722209058,,0.05743804198624625,8450.825448603187,,0.011069466068220677,,,,0.9113397953515218,54.36658328376222,319.1042449441653,,,,,,,,,,8.613550565266658,61.649726648159564,,0.005574375827267056,0.23199595634641995,0.04655706310331476,2.86787854979984,,,,,,,0.0389255871999433,,,0.4159669533894219,4.473028354987666,
2020-01-26 00:00:00.000,8348.665665079325,160.6736108617405,0.22061763237296175,,16.94388900899939,0.002245109217111814,0.0435431200036232,,0.016124195274736484,2.450638056737734,,0.05662549504507023,8327.252710899322,,0.012075370227167403,,,,0.9080640569076183,53.518773167372835,312.3270246003471,,,,,,,,,,8.421517496774637,61.52554067062445,,0.0055803830581288155,0.23435211183462068,0.046148603720706186,2.8007438275606393,,,,,,,0.039899080537263126,,,0.4163954154013108,4.415065837515164,
2020-01-27 00:00:00.000,8595.728298493115,167.6474095857562,0.22943058906684347,,17.436952810120008,0.002306448037986488,0.044372587590869254,,0.016810946247545065,2.569023968046347,,0.05842776343444997,8576.379747362613,,0.011667671396892737,,,,0.8983239549338511,56.13695980255,346.0252737526834,,,,,,,,,,9.16242496896226,63.7417025688644,,0.005721845281615472,0.23703529260258757,0.04740140811810317,2.8597068875154137,,,,,,,0.03909075469951143,,,0.42418425193758935,4.484176926580714,
2020-01-28 00:00:00.000,8879.335548714553,169.7364357354222,0.23047236239936733,,17.63534383459029,0.002365805032008168,0.047306343705102775,,0.017061835459078006,2.5991202987428452,,0.05963449542498771,8924.778029023857,,0.011361495407571837,,,,0.8999754013174468,58.472983336716034,361.8337283372036,,,,,,,,,,10.358473580359068,65.36721174086311,,0.00577636234110768,0.2390874503932684,0.048880986515550694,2.935537288558113,,,,,,,0.03900813180231201,,,0.4290608957765618,4.504759129149233,
